Product Name,Region,Ship Mode,Factory,Orders,Units,Sales,Gross_Profit,Cost,Current Lead Time,Scenario Factory,Is_Current,Scenario Lead Time,Profit_Margin,Lead Time Reduction,Lead Time Reduction %,Speed_Score,Profit_Safety_Score,Speed_Normalized,Profit_Normalized,Optimization Score,Confidence_Score,Scenario Confidence,Risk
Kazookles,Atlantic,Standard Class,Wicked Choccy's,21,85,276.25,21.25,255.0,5.0,Wicked Choccy's,False,4.25,0.07461538461538461,0.75,15.0,0.75,0.09144042232277526,0.75,0.09144042232277526,0.42072021116138764,0.42072021116138764,Low,High
Kazookles,Gulf,First Class,Lot's O' Nuts,4,13,42.25,3.25,39.0,2.0,Lot's O' Nuts,False,1.8,0.07538461538461538,0.19999999999999996,9.999999999999998,0.4999999999999999,0.09238310708898943,0.4999999999999999,0.09238310708898943,0.29619155354449467,0.29619155354449467,Low,High
Kazookles,Gulf,First Class,Secret Factory,4,13,42.25,3.25,39.0,2.0,Secret Factory,False,1.6,0.07384615384615385,0.3999999999999999,19.999999999999996,0.9999999999999998,0.09049773755656108,0.9999999999999998,0.09049773755656108,0.5452488687782804,0.5452488687782804,Medium,Medium
Kazookles,Gulf,First Class,Sugar Shack,4,13,42.25,3.25,39.0,2.0,Sugar Shack,False,1.9,0.07692307692307693,0.10000000000000009,5.000000000000004,0.2500000000000002,0.0942684766214178,0.2500000000000002,0.0942684766214178,0.172134238310709,0.172134238310709,Low,High
Kazookles,Gulf,First Class,The Other Factory,4,13,42.25,3.25,39.0,2.0,The Other Factory,False,2.1,0.07846153846153847,-0.10000000000000009,-5.000000000000004,-0.2500000000000002,0.09615384615384616,0.0,0.09615384615384616,0.04807692307692308,0.04807692307692308,Low,High
Kazookles,Gulf,First Class,Wicked Choccy's,4,13,42.25,3.25,39.0,2.0,Wicked Choccy's,False,1.7,0.07461538461538461,0.30000000000000004,15.000000000000002,0.7500000000000001,0.09144042232277526,0.7500000000000001,0.09144042232277526,0.4207202111613877,0.4207202111613877,Low,High
Kazookles,Gulf,Same Day,Lot's O' Nuts,2,9,29.25,2.25,27.0,1.0,Lot's O' Nuts,False,0.9,0.07538461538461538,0.09999999999999998,9.999999999999998,0.4999999999999999,0.09238310708898943,0.4999999999999999,0.09238310708898943,0.29619155354449467,0.29619155354449467,Low,High
Kazookles,Gulf,Same Day,Secret Factory,2,9,29.25,2.25,27.0,1.0,Secret Factory,False,0.8,0.07384615384615385,0.19999999999999996,19.999999999999996,0.9999999999999998,0.09049773755656108,0.9999999999999998,0.09049773755656108,0.5452488687782804,0.5452488687782804,Medium,Medium
Kazookles,Gulf,Same Day,Sugar Shack,2,9,29.25,2.25,27.0,1.0,Sugar Shack,False,0.95,0.07692307692307693,0.050000000000000044,5.000000000000004,0.2500000000000002,0.0942684766214178,0.2500000000000002,0.0942684766214178,0.172134238310709,0.172134238310709,Low,High
Kazookles,Gulf,Same Day,The Other Factory,2,9,29.25,2.25,27.0,1.0,The Other Factory,False,1.05,0.07846153846153847,-0.050000000000000044,-5.000000000000004,-0.2500000000000002,0.09615384615384616,0.0,0.09615384615384616,0.04807692307692308,0.04807692307692308,Low,High
Kazookles,Gulf,Same Day,Wicked Choccy's,2,9,29.25,2.25,27.0,1.0,Wicked Choccy's,False,0.85,0.07461538461538461,0.15000000000000002,15.000000000000002,0.7500000000000001,0.09144042232277526,0.7500000000000001,0.09144042232277526,0.4207202111613877,0.4207202111613877,Low,High
Kazookles,Gulf,Second Class,Lot's O' Nuts,3,8,26.0,2.0,24.0,3.0,Lot's O' Nuts,False,2.7,0.07538461538461538,0.2999999999999998,9.999999999999993,0.49999999999999967,0.09238310708898943,0.49999999999999967,0.09238310708898943,0.29619155354449456,0.29619155354449456,Low,High
Kazookles,Gulf,Second Class,Secret Factory,3,8,26.0,2.0,24.0,3.0,Secret Factory,False,2.4000000000000004,0.07384615384615385,0.5999999999999996,19.999999999999986,0.9999999999999993,0.09049773755656108,0.9999999999999993,0.09049773755656108,0.5452488687782802,0.5452488687782802,Medium,Medium
Kazookles,Gulf,Second Class,Sugar Shack,3,8,26.0,2.0,24.0,3.0,Sugar Shack,False,2.8499999999999996,0.07692307692307693,0.15000000000000036,5.000000000000012,0.2500000000000006,0.0942684766214178,0.2500000000000006,0.0942684766214178,0.1721342383107092,0.1721342383107092,Low,High
Kazookles,Gulf,Second Class,The Other Factory,3,8,26.0,2.0,24.0,3.0,The Other Factory,False,3.1500000000000004,0.07846153846153847,-0.15000000000000036,-5.000000000000012,-0.2500000000000006,0.09615384615384616,0.0,0.09615384615384616,0.04807692307692308,0.04807692307692308,Low,High
Kazookles,Gulf,Second Class,Wicked Choccy's,3,8,26.0,2.0,24.0,3.0,Wicked Choccy's,False,2.55,0.07461538461538461,0.4500000000000002,15.000000000000005,0.7500000000000002,0.09144042232277526,0.7500000000000002,0.09144042232277526,0.42072021116138775,0.42072021116138775,Low,High
Kazookles,Gulf,Standard Class,Lot's O' Nuts,9,48,156.0,12.0,144.0,5.0,Lot's O' Nuts,False,4.5,0.07538461538461538,0.5,10.0,0.5,0.09238310708898943,0.5,0.09238310708898943,0.2961915535444947,0.2961915535444947,Low,High
Kazookles,Gulf,Standard Class,Secret Factory,9,48,156.0,12.0,144.0,5.0,Secret Factory,False,4.0,0.07384615384615385,1.0,20.0,1.0,0.09049773755656108,1.0,0.09049773755656108,0.5452488687782805,0.5452488687782805,Medium,Medium
Kazookles,Gulf,Standard Class,Sugar Shack,9,48,156.0,12.0,144.0,5.0,Sugar Shack,False,4.75,0.07692307692307693,0.25,5.0,0.25,0.0942684766214178,0.25,0.0942684766214178,0.1721342383107089,0.1721342383107089,Low,High
Kazookles,Gulf,Standard Class,The Other Factory,9,48,156.0,12.0,144.0,5.0,The Other Factory,False,5.25,0.07846153846153847,-0.25,-5.0,-0.25,0.09615384615384616,0.0,0.09615384615384616,0.04807692307692308,0.04807692307692308,Low,High
Kazookles,Gulf,Standard Class,Wicked Choccy's,9,48,156.0,12.0,144.0,5.0,Wicked Choccy's,False,4.25,0.07461538461538461,0.75,15.0,0.75,0.09144042232277526,0.75,0.09144042232277526,0.42072021116138764,0.42072021116138764,Low,High
Kazookles,Interior,First Class,Lot's O' Nuts,2,7,22.75,1.75,21.0,2.0,Lot's O' Nuts,False,1.8,0.07538461538461538,0.19999999999999996,9.999999999999998,0.4999999999999999,0.09238310708898943,0.4999999999999999,0.09238310708898943,0.29619155354449467,0.29619155354449467,Low,High
Kazookles,Interior,First Class,Secret Factory,2,7,22.75,1.75,21.0,2.0,Secret Factory,False,1.6,0.07384615384615385,0.3999999999999999,19.999999999999996,0.9999999999999998,0.09049773755656108,0.9999999999999998,0.09049773755656108,0.5452488687782804,0.5452488687782804,Medium,Medium
Kazookles,Interior,First Class,Sugar Shack,2,7,22.75,1.75,21.0,2.0,Sugar Shack,False,1.9,0.07692307692307693,0.10000000000000009,5.000000000000004,0.2500000000000002,0.0942684766214178,0.2500000000000002,0.0942684766214178,0.172134238310709,0.172134238310709,Low,High
Kazookles,Interior,First Class,The Other Factory,2,7,22.75,1.75,21.0,2.0,The Other Factory,False,2.1,0.07846153846153847,-0.10000000000000009,-5.000000000000004,-0.2500000000000002,0.09615384615384616,0.0,0.09615384615384616,0.04807692307692308,0.04807692307692308,Low,High
Kazookles,Interior,First Class,Wicked Choccy's,2,7,22.75,1.75,21.0,2.0,Wicked Choccy's,False,1.7,0.07461538461538461,0.30000000000000004,15.000000000000002,0.7500000000000001,0.09144042232277526,0.7500000000000001,0.09144042232277526,0.4207202111613877,0.4207202111613877,Low,High
Kazookles,Interior,Second Class,Lot's O' Nuts,2,6,19.5,1.5,18.0,3.0,Lot's O' Nuts,False,2.7,0.07538461538461538,0.2999999999999998,9.999999999999993,0.49999999999999967,0.09238310708898943,0.49999999999999967,0.09238310708898943,0.29619155354449456,0.29619155354449456,Low,High
Kazookles,Interior,Second Class,Secret Factory,2,6,19.5,1.5,18.0,3.0,Secret Factory,False,2.4000000000000004,0.07384615384615385,0.5999999999999996,19.999999999999986,0.9999999999999993,0.09049773755656108,0.9999999999999993,0.09049773755656108,0.5452488687782802,0.5452488687782802,Medium,Medium
Kazookles,Interior,Second Class,Sugar Shack,2,6,19.5,1.5,18.0,3.0,Sugar Shack,False,2.8499999999999996,0.07692307692307693,0.15000000000000036,5.000000000000012,0.2500000000000006,0.0942684766214178,0.2500000000000006,0.0942684766214178,0.1721342383107092,0.1721342383107092,Low,High
Kazookles,Interior,Second Class,The Other Factory,2,6,19.5,1.5,18.0,3.0,The Other Factory,False,3.1500000000000004,0.07846153846153847,-0.15000000000000036,-5.000000000000012,-0.2500000000000006,0.09615384615384616,0.0,0.09615384615384616,0.04807692307692308,0.04807692307692308,Low,High
Kazookles,Interior,Second Class,Wicked Choccy's,2,6,19.5,1.5,18.0,3.0,Wicked Choccy's,False,2.55,0.07461538461538461,0.4500000000000002,15.000000000000005,0.7500000000000002,0.09144042232277526,0.7500000000000002,0.09144042232277526,0.42072021116138775,0.42072021116138775,Low,High
Kazookles,Interior,Standard Class,Lot's O' Nuts,7,26,84.5,6.5,78.0,5.0,Lot's O' Nuts,False,4.5,0.07538461538461538,0.5,10.0,0.5,0.09238310708898943,0.5,0.09238310708898943,0.2961915535444947,0.2961915535444947,Low,High
Kazookles,Interior,Standard Class,Secret Factory,7,26,84.5,6.5,78.0,5.0,Secret Factory,False,4.0,0.07384615384615385,1.0,20.0,1.0,0.09049773755656108,1.0,0.09049773755656108,0.5452488687782805,0.5452488687782805,Medium,Medium
Kazookles,Interior,Standard Class,Sugar Shack,7,26,84.5,6.5,78.0,5.0,Sugar Shack,False,4.75,0.07692307692307693,0.25,5.0,0.25,0.0942684766214178,0.25,0.0942684766214178,0.1721342383107089,0.1721342383107089,Low,High
Kazookles,Interior,Standard Class,The Other Factory,7,26,84.5,6.5,78.0,5.0,The Other Factory,False,5.25,0.07846153846153847,-0.25,-5.0,-0.25,0.09615384615384616,0.0,0.09615384615384616,0.04807692307692308,0.04807692307692308,Low,High
Kazookles,Interior,Standard Class,Wicked Choccy's,7,26,84.5,6.5,78.0,5.0,Wicked Choccy's,False,4.25,0.07461538461538461,0.75,15.0,0.75,0.09144042232277526,0.75,0.09144042232277526,0.42072021116138764,0.42072021116138764,Low,High
Kazookles,Pacific,First Class,Lot's O' Nuts,5,15,48.75,3.75,45.0,2.0,Lot's O' Nuts,False,1.8,0.07538461538461538,0.19999999999999996,9.999999999999998,0.4999999999999999,0.09238310708898943,0.4999999999999999,0.09238310708898943,0.29619155354449467,0.29619155354449467,Low,High
Kazookles,Pacific,First Class,Secret Factory,5,15,48.75,3.75,45.0,2.0,Secret Factory,False,1.6,0.07384615384615385,0.3999999999999999,19.999999999999996,0.9999999999999998,0.09049773755656108,0.9999999999999998,0.09049773755656108,0.5452488687782804,0.5452488687782804,Medium,Medium
Kazookles,Pacific,First Class,Sugar Shack,5,15,48.75,3.75,45.0,2.0,Sugar Shack,False,1.9,0.07692307692307693,0.10000000000000009,5.000000000000004,0.2500000000000002,0.0942684766214178,0.2500000000000002,0.0942684766214178,0.172134238310709,0.172134238310709,Low,High
Kazookles,Pacific,First Class,The Other Factory,5,15,48.75,3.75,45.0,2.0,The Other Factory,False,2.1,0.07846153846153847,-0.10000000000000009,-5.000000000000004,-0.2500000000000002,0.09615384615384616,0.0,0.09615384615384616,0.04807692307692308,0.04807692307692308,Low,High
Kazookles,Pacific,First Class,Wicked Choccy's,5,15,48.75,3.75,45.0,2.0,Wicked Choccy's,False,1.7,0.07461538461538461,0.30000000000000004,15.000000000000002,0.7500000000000001,0.09144042232277526,0.7500000000000001,0.09144042232277526,0.4207202111613877,0.4207202111613877,Low,High
Kazookles,Pacific,Same Day,Lot's O' Nuts,2,7,22.75,1.75,21.0,1.0,Lot's O' Nuts,False,0.9,0.07538461538461538,0.09999999999999998,9.999999999999998,0.4999999999999999,0.09238310708898943,0.4999999999999999,0.09238310708898943,0.29619155354449467,0.29619155354449467,Low,High
Kazookles,Pacific,Same Day,Secret Factory,2,7,22.75,1.75,21.0,1.0,Secret Factory,False,0.8,0.07384615384615385,0.19999999999999996,19.999999999999996,0.9999999999999998,0.09049773755656108,0.9999999999999998,0.09049773755656108,0.5452488687782804,0.5452488687782804,Medium,Medium
Kazookles,Pacific,Same Day,Sugar Shack,2,7,22.75,1.75,21.0,1.0,Sugar Shack,False,0.95,0.07692307692307693,0.050000000000000044,5.000000000000004,0.2500000000000002,0.0942684766214178,0.2500000000000002,0.0942684766214178,0.172134238310709,0.172134238310709,Low,High
Kazookles,Pacific,Same Day,The Other Factory,2,7,22.75,1.75,21.0,1.0,The Other Factory,False,1.05,0.07846153846153847,-0.050000000000000044,-5.000000000000004,-0.2500000000000002,0.09615384615384616,0.0,0.09615384615384616,0.04807692307692308,0.04807692307692308,Low,High
Kazookles,Pacific,Same Day,Wicked Choccy's,2,7,22.75,1.75,21.0,1.0,Wicked Choccy's,False,0.85,0.07461538461538461,0.15000000000000002,15.000000000000002,0.7500000000000001,0.09144042232277526,0.7500000000000001,0.09144042232277526,0.4207202111613877,0.4207202111613877,Low,High
Kazookles,Pacific,Second Class,Lot's O' Nuts,8,30,97.5,7.5,90.0,3.0,Lot's O' Nuts,False,2.7,0.07538461538461538,0.2999999999999998,9.999999999999993,0.49999999999999967,0.09238310708898943,0.49999999999999967,0.09238310708898943,0.29619155354449456,0.29619155354449456,Low,High
Kazookles,Pacific,Second Class,Secret Factory,8,30,97.5,7.5,90.0,3.0,Secret Factory,False,2.4000000000000004,0.07384615384615385,0.5999999999999996,19.999999999999986,0.9999999999999993,0.09049773755656108,0.9999999999999993,0.09049773755656108,0.5452488687782802,0.5452488687782802,Medium,Medium
Kazookles,Pacific,Second Class,Sugar Shack,8,30,97.5,7.5,90.0,3.0,Sugar Shack,False,2.8499999999999996,0.07692307692307693,0.15000000000000036,5.000000000000012,0.2500000000000006,0.0942684766214178,0.2500000000000006,0.0942684766214178,0.1721342383107092,0.1721342383107092,Low,High
Kazookles,Pacific,Second Class,The Other Factory,8,30,97.5,7.5,90.0,3.0,The Other Factory,False,3.1500000000000004,0.07846153846153847,-0.15000000000000036,-5.000000000000012,-0.2500000000000006,0.09615384615384616,0.0,0.09615384615384616,0.04807692307692308,0.04807692307692308,Low,High
Kazookles,Pacific,Second Class,Wicked Choccy's,8,30,97.5,7.5,90.0,3.0,Wicked Choccy's,False,2.55,0.07461538461538461,0.4500000000000002,15.000000000000005,0.7500000000000002,0.09144042232277526,0.7500000000000002,0.09144042232277526,0.42072021116138775,0.42072021116138775,Low,High
Kazookles,Pacific,Standard Class,Lot's O' Nuts,14,53,172.25,13.25,159.0,5.0,Lot's O' Nuts,False,4.5,0.07538461538461538,0.5,10.0,0.5,0.09238310708898943,0.5,0.09238310708898943,0.2961915535444947,0.2961915535444947,Low,High
Kazookles,Pacific,Standard Class,Secret Factory,14,53,172.25,13.25,159.0,5.0,Secret Factory,False,4.0,0.07384615384615385,1.0,20.0,1.0,0.09049773755656108,1.0,0.09049773755656108,0.5452488687782805,0.5452488687782805,Medium,Medium
Kazookles,Pacific,Standard Class,Sugar Shack,14,53,172.25,13.25,159.0,5.0,Sugar Shack,False,4.75,0.07692307692307693,0.25,5.0,0.25,0.0942684766214178,0.25,0.0942684766214178,0.1721342383107089,0.1721342383107089,Low,High
Kazookles,Pacific,Standard Class,The Other Factory,14,53,172.25,13.25,159.0,5.0,The Other Factory,False,5.25,0.07846153846153847,-0.25,-5.0,-0.25,0.09615384615384616,0.0,0.09615384615384616,0.04807692307692308,0.04807692307692308,Low,High
Kazookles,Pacific,Standard Class,Wicked Choccy's,14,53,172.25,13.25,159.0,5.0,Wicked Choccy's,False,4.25,0.07461538461538461,0.75,15.0,0.75,0.09144042232277526,0.75,0.09144042232277526,0.42072021116138764,0.42072021116138764,Low,High
Laffy Taffy,Atlantic,First Class,Lot's O' Nuts,1,1,1.99,1.24,0.75,2.0,Lot's O' Nuts,False,1.8,0.6106532663316583,0.19999999999999996,9.999999999999998,0.4999999999999999,0.7483495910927185,0.4999999999999999,0.7483495910927185,0.6241747955463592,0.6241747955463592,Medium,Medium
Laffy Taffy,Atlantic,First Class,Secret Factory,1,1,1.99,1.24,0.75,2.0,Secret Factory,False,1.6,0.5981909547738694,0.3999999999999999,19.999999999999996,0.9999999999999998,0.7330771504581732,0.9999999999999998,0.7330771504581732,0.8665385752290865,0.8665385752290865,High,Low
Laffy Taffy,Atlantic,First Class,Sugar Shack,1,1,1.99,1.24,0.75,2.0,Sugar Shack,False,1.9,0.6231155778894473,0.10000000000000009,5.000000000000004,0.2500000000000002,0.7636220317272637,0.2500000000000002,0.7636220317272637,0.506811015863632,0.506811015863632,Medium,Medium
Laffy Taffy,Atlantic,First Class,The Other Factory,1,1,1.99,1.24,0.75,2.0,The Other Factory,False,2.1,0.6355778894472363,-0.10000000000000009,-5.000000000000004,-0.2500000000000002,0.7788944723618091,0.0,0.7788944723618091,0.38944723618090454,0.38944723618090454,Low,High
Laffy Taffy,Atlantic,First Class,Wicked Choccy's,1,1,1.99,1.24,0.75,2.0,Wicked Choccy's,False,1.7,0.6044221105527638,0.30000000000000004,15.000000000000002,0.7500000000000001,0.7407133707754459,0.7500000000000001,0.7407133707754459,0.7453566853877229,0.7453566853877229,Medium,Medium
Laffy Taffy,Atlantic,Same Day,Lot's O' Nuts,1,4,7.96,4.96,3.0,1.0,Lot's O' Nuts,False,0.9,0.6106532663316583,0.09999999999999998,9.999999999999998,0.4999999999999999,0.7483495910927185,0.4999999999999999,0.7483495910927185,0.6241747955463592,0.6241747955463592,Medium,Medium
Laffy Taffy,Atlantic,Same Day,Secret Factory,1,4,7.96,4.96,3.0,1.0,Secret Factory,False,0.8,0.5981909547738694,0.19999999999999996,19.999999999999996,0.9999999999999998,0.7330771504581732,0.9999999999999998,0.7330771504581732,0.8665385752290865,0.8665385752290865,High,Low
Laffy Taffy,Atlantic,Same Day,Sugar Shack,1,4,7.96,4.96,3.0,1.0,Sugar Shack,False,0.95,0.6231155778894473,0.050000000000000044,5.000000000000004,0.2500000000000002,0.7636220317272637,0.2500000000000002,0.7636220317272637,0.506811015863632,0.506811015863632,Medium,Medium
Laffy Taffy,Atlantic,Same Day,The Other Factory,1,4,7.96,4.96,3.0,1.0,The Other Factory,False,1.05,0.6355778894472363,-0.050000000000000044,-5.000000000000004,-0.2500000000000002,0.7788944723618091,0.0,0.7788944723618091,0.38944723618090454,0.38944723618090454,Low,High
Laffy Taffy,Atlantic,Same Day,Wicked Choccy's,1,4,7.96,4.96,3.0,1.0,Wicked Choccy's,False,0.85,0.6044221105527638,0.15000000000000002,15.000000000000002,0.7500000000000001,0.7407133707754459,0.7500000000000001,0.7407133707754459,0.7453566853877229,0.7453566853877229,Medium,Medium
Laffy Taffy,Atlantic,Standard Class,Lot's O' Nuts,4,9,17.91,11.16,6.75,5.0,Lot's O' Nuts,False,4.5,0.6106532663316583,0.5,10.0,0.5,0.7483495910927185,0.5,0.7483495910927185,0.6241747955463592,0.6241747955463592,Medium,Medium
Laffy Taffy,Atlantic,Standard Class,Secret Factory,4,9,17.91,11.16,6.75,5.0,Secret Factory,False,4.0,0.5981909547738694,1.0,20.0,1.0,0.7330771504581732,1.0,0.7330771504581732,0.8665385752290866,0.8665385752290866,High,Low
Laffy Taffy,Atlantic,Standard Class,Sugar Shack,4,9,17.91,11.16,6.75,5.0,Sugar Shack,False,4.75,0.6231155778894473,0.25,5.0,0.25,0.7636220317272637,0.25,0.7636220317272637,0.5068110158636319,0.5068110158636319,Medium,Medium
Laffy Taffy,Atlantic,Standard Class,The Other Factory,4,9,17.91,11.16,6.75,5.0,The Other Factory,False,5.25,0.6355778894472363,-0.25,-5.0,-0.25,0.7788944723618091,0.0,0.7788944723618091,0.38944723618090454,0.38944723618090454,Low,High
Laffy Taffy,Atlantic,Standard Class,Wicked Choccy's,4,9,17.91,11.16,6.75,5.0,Wicked Choccy's,False,4.25,0.6044221105527638,0.75,15.0,0.75,0.7407133707754459,0.75,0.7407133707754459,0.7453566853877229,0.7453566853877229,Medium,Medium
Laffy Taffy,Gulf,Standard Class,Lot's O' Nuts,2,11,21.89,13.64,8.25,5.0,Lot's O' Nuts,False,4.5,0.6106532663316583,0.5,10.0,0.5,0.7483495910927185,0.5,0.7483495910927185,0.6241747955463592,0.6241747955463592,Medium,Medium
Laffy Taffy,Gulf,Standard Class,Secret Factory,2,11,21.89,13.64,8.25,5.0,Secret Factory,False,4.0,0.5981909547738694,1.0,20.0,1.0,0.7330771504581732,1.0,0.7330771504581732,0.8665385752290866,0.8665385752290866,High,Low
Laffy Taffy,Gulf,Standard Class,Sugar Shack,2,11,21.89,13.64,8.25,5.0,Sugar Shack,False,4.75,0.6231155778894473,0.25,5.0,0.25,0.7636220317272637,0.25,0.7636220317272637,0.5068110158636319,0.5068110158636319,Medium,Medium
Laffy Taffy,Gulf,Standard Class,The Other Factory,2,11,21.89,13.64,8.25,5.0,The Other Factory,False,5.25,0.6355778894472363,-0.25,-5.0,-0.25,0.7788944723618091,0.0,0.7788944723618091,0.38944723618090454,0.38944723618090454,Low,High
Laffy Taffy,Gulf,Standard Class,Wicked Choccy's,2,11,21.89,13.64,8.25,5.0,Wicked Choccy's,False,4.25,0.6044221105527638,0.75,15.0,0.75,0.7407133707754459,0.75,0.7407133707754459,0.7453566853877229,0.7453566853877229,Medium,Medium
Laffy Taffy,Interior,First Class,Lot's O' Nuts,1,1,1.99,1.24,0.75,2.0,Lot's O' Nuts,False,1.8,0.6106532663316583,0.19999999999999996,9.999999999999998,0.4999999999999999,0.7483495910927185,0.4999999999999999,0.7483495910927185,0.6241747955463592,0.6241747955463592,Medium,Medium
Laffy Taffy,Interior,First Class,Secret Factory,1,1,1.99,1.24,0.75,2.0,Secret Factory,False,1.6,0.5981909547738694,0.3999999999999999,19.999999999999996,0.9999999999999998,0.7330771504581732,0.9999999999999998,0.7330771504581732,0.8665385752290865,0.8665385752290865,High,Low
Laffy Taffy,Interior,First Class,Sugar Shack,1,1,1.99,1.24,0.75,2.0,Sugar Shack,False,1.9,0.6231155778894473,0.10000000000000009,5.000000000000004,0.2500000000000002,0.7636220317272637,0.2500000000000002,0.7636220317272637,0.506811015863632,0.506811015863632,Medium,Medium
